timestamp,gpu_index,memory_total_mb,memory_used_mb,utilization_gpu_pct,power_w,rate_label,scheduler,elapsed_minutes
1783957622.4442613,3,40960,30919,81,222.44,0.12,fcfs,0.7740710218747456
1783957622.4442613,4,40960,30919,81,237.66,0.12,fcfs,0.7740710218747456
1783957622.4442613,5,40960,30919,84,240.2,0.12,fcfs,0.7740710218747456
1783957622.4442613,6,40960,15985,32,60.37,0.12,fcfs,0.7740710218747456
1783957622.4442613,7,40960,17,0,58.39,0.12,fcfs,0.7740710218747456
1783957627.5891411,3,40960,30919,86,239.95,0.12,fcfs,0.8598190188407898
1783957627.5891411,4,40960,30919,85,235.82,0.12,fcfs,0.8598190188407898
1783957627.5891411,5,40960,30919,84,239.31,0.12,fcfs,0.8598190188407898
1783957627.5891411,6,40960,30915,0,76.07,0.12,fcfs,0.8598190188407898
1783957627.5891411,7,40960,15985,13,65.24,0.12,fcfs,0.8598190188407898
1783957632.7157018,3,40960,30919,0,78.15,0.12,fcfs,0.9452616969744364
1783957632.7157018,4,40960,30919,0,80.25,0.12,fcfs,0.9452616969744364
1783957632.7157018,5,40960,30919,85,244.62,0.12,fcfs,0.9452616969744364
1783957632.7157018,6,40960,30919,87,238.34,0.12,fcfs,0.9452616969744364
1783957632.7157018,7,40960,30915,0,82.13,0.12,fcfs,0.9452616969744364
1783957637.8378515,3,40960,30919,12,232.86,0.12,fcfs,1.0306308587392172
1783957637.8378515,4,40960,30919,86,237.97,0.12,fcfs,1.0306308587392172
1783957637.8378515,5,40960,30919,85,248.82,0.12,fcfs,1.0306308587392172
1783957637.8378515,6,40960,30919,2,239.88,0.12,fcfs,1.0306308587392172
1783957637.8378515,7,40960,30919,53,84.41,0.12,fcfs,1.0306308587392172
1783957642.962776,3,40960,30919,0,60.89,0.12,fcfs,1.1160462657610575
1783957642.962776,4,40960,30919,86,242.95,0.12,fcfs,1.1160462657610575
1783957642.962776,5,40960,30919,85,255.96,0.12,fcfs,1.1160462657610575
1783957642.962776,6,40960,30919,0,60.43,0.12,fcfs,1.1160462657610575
1783957642.962776,7,40960,30919,0,64.63,0.12,fcfs,1.1160462657610575
1783957648.0911682,3,40960,30919,87,237.94,0.12,fcfs,1.2015194694201152
1783957648.0911682,4,40960,30919,87,251.08,0.12,fcfs,1.2015194694201152
1783957648.0911682,5,40960,30919,86,252.08,0.12,fcfs,1.2015194694201152
1783957648.0911682,6,40960,30919,0,60.37,0.12,fcfs,1.2015194694201152
1783957648.0911682,7,40960,30919,0,64.63,0.12,fcfs,1.2015194694201152
1783957653.216698,3,40960,30919,85,237.85,0.12,fcfs,1.2869449655214946
1783957653.216698,4,40960,30919,0,63.93,0.12,fcfs,1.2869449655214946
1783957653.216698,5,40960,30919,86,255.89,0.12,fcfs,1.2869449655214946
1783957653.216698,6,40960,30919,0,60.16,0.12,fcfs,1.2869449655214946
1783957653.216698,7,40960,30919,0,64.7,0.12,fcfs,1.2869449655214946
1783957658.3638058,3,40960,30919,85,242.24,0.12,fcfs,1.3727300961812336
1783957658.3638058,4,40960,30919,0,83.33,0.12,fcfs,1.3727300961812336
1783957658.3638058,5,40960,30919,0,68.78,0.12,fcfs,1.3727300961812336
1783957658.3638058,6,40960,30919,0,60.22,0.12,fcfs,1.3727300961812336
1783957658.3638058,7,40960,30919,0,64.42,0.12,fcfs,1.3727300961812336
1783957663.483416,3,40960,30919,86,238.43,0.12,fcfs,1.4580569346745809
1783957663.483416,4,40960,30919,0,63.03,0.12,fcfs,1.4580569346745809
1783957663.483416,5,40960,30919,0,67.89,0.12,fcfs,1.4580569346745809
1783957663.483416,6,40960,30919,0,59.61,0.12,fcfs,1.4580569346745809
1783957663.483416,7,40960,30919,0,64.49,0.12,fcfs,1.4580569346745809
1783957668.610148,3,40960,30919,88,84.31,0.12,fcfs,1.5435024658838907
1783957668.610148,4,40960,30919,87,243.93,0.12,fcfs,1.5435024658838907
1783957668.610148,5,40960,30919,85,252.99,0.12,fcfs,1.5435024658838907
1783957668.610148,6,40960,30919,87,239.58,0.12,fcfs,1.5435024658838907
1783957668.610148,7,40960,30919,0,64.36,0.12,fcfs,1.5435024658838907
1783957673.7704687,3,40960,30919,85,242.11,0.12,fcfs,1.6295078118642172
1783957673.7704687,4,40960,30919,87,247.86,0.12,fcfs,1.6295078118642172
1783957673.7704687,5,40960,30919,85,254.83,0.12,fcfs,1.6295078118642172
1783957673.7704687,6,40960,30919,85,241.7,0.12,fcfs,1.6295078118642172
1783957673.7704687,7,40960,30919,85,239.58,0.12,fcfs,1.6295078118642172
1783957678.9058547,3,40960,30919,85,240.35,0.12,fcfs,1.7150975783665976
1783957678.9058547,4,40960,30919,88,242.82,0.12,fcfs,1.7150975783665976
1783957678.9058547,5,40960,30919,85,256.6,0.12,fcfs,1.7150975783665976
1783957678.9058547,6,40960,30919,88,245.49,0.12,fcfs,1.7150975783665976
1783957678.9058547,7,40960,30919,85,239.25,0.12,fcfs,1.7150975783665976
1783957684.0343685,3,40960,30919,39,84.22,0.12,fcfs,1.8005728085835775
1783957684.0343685,4,40960,30919,89,253.49,0.12,fcfs,1.8005728085835775
1783957684.0343685,5,40960,30919,43,267.85,0.12,fcfs,1.8005728085835775
1783957684.0343685,6,40960,30919,88,241.1,0.12,fcfs,1.8005728085835775
1783957684.0343685,7,40960,30919,86,244.23,0.12,fcfs,1.8005728085835775
1783957689.174652,3,40960,30919,86,246.85,0.12,fcfs,1.8862442016601562
1783957689.174652,4,40960,30919,89,260.98,0.12,fcfs,1.8862442016601562
1783957689.174652,5,40960,30919,87,264.05,0.12,fcfs,1.8862442016601562
1783957689.174652,6,40960,30919,89,246.09,0.12,fcfs,1.8862442016601562
1783957689.174652,7,40960,30919,87,248.44,0.12,fcfs,1.8862442016601562
1783957694.3044806,3,40960,30919,86,246.57,0.12,fcfs,1.9717413425445556
1783957694.3044806,4,40960,30919,87,252.62,0.12,fcfs,1.9717413425445556
1783957694.3044806,5,40960,30919,0,96.19,0.12,fcfs,1.9717413425445556
1783957694.3044806,6,40960,30919,87,244.34,0.12,fcfs,1.9717413425445556
1783957694.3044806,7,40960,30919,86,243.35,0.12,fcfs,1.9717413425445556
1783957699.4343643,3,40960,30919,87,246.85,0.12,fcfs,2.0572394053141276
1783957699.4343643,4,40960,30919,37,89.06,0.12,fcfs,2.0572394053141276
1783957699.4343643,5,40960,30919,89,272.61,0.12,fcfs,2.0572394053141276
1783957699.4343643,6,40960,30919,87,246.7,0.12,fcfs,2.0572394053141276
1783957699.4343643,7,40960,30919,87,254.91,0.12,fcfs,2.0572394053141276
1783957704.5725365,3,40960,30919,87,245.09,0.12,fcfs,2.142875607808431
1783957704.5725365,4,40960,30919,88,260.92,0.12,fcfs,2.142875607808431
1783957704.5725365,5,40960,30919,89,271.72,0.12,fcfs,2.142875607808431
1783957704.5725365,6,40960,30919,88,247.3,0.12,fcfs,2.142875607808431
1783957704.5725365,7,40960,30919,20,93.53,0.12,fcfs,2.142875607808431
1783957709.710299,3,40960,30919,88,249.55,0.12,fcfs,2.228504983584086
1783957709.710299,4,40960,30919,89,259.15,0.12,fcfs,2.228504983584086
1783957709.710299,5,40960,30919,89,280.66,0.12,fcfs,2.228504983584086
1783957709.710299,6,40960,30919,87,248.8,0.12,fcfs,2.228504983584086
1783957709.710299,7,40960,30919,89,270.34,0.12,fcfs,2.228504983584086
1783957714.8388793,3,40960,30919,90,254.85,0.12,fcfs,2.313981322447459
1783957714.8388793,4,40960,30919,89,266.02,0.12,fcfs,2.313981322447459
1783957714.8388793,5,40960,30919,90,281.53,0.12,fcfs,2.313981322447459
1783957714.8388793,6,40960,30919,87,243.49,0.12,fcfs,2.313981322447459
1783957714.8388793,7,40960,30919,90,262.91,0.12,fcfs,2.313981322447459
1783957719.9739585,3,40960,30919,89,259.59,0.12,fcfs,2.3995659748713174
1783957719.9739585,4,40960,30919,89,265.74,0.12,fcfs,2.3995659748713174
1783957719.9739585,5,40960,31331,91,287.16,0.12,fcfs,2.3995659748713174
1783957719.9739585,6,40960,30919,87,244.69,0.12,fcfs,2.3995659748713174
1783957719.9739585,7,40960,31333,91,269.4,0.12,fcfs,2.3995659748713174
1783957725.110994,3,40960,30919,89,252.57,0.12,fcfs,2.485183235009511
1783957725.110994,4,40960,30919,87,255.34,0.12,fcfs,2.485183235009511
1783957725.110994,5,40960,31331,0,432.83,0.12,fcfs,2.485183235009511
1783957725.110994,6,40960,30919,0,213.61,0.12,fcfs,2.485183235009511
1783957725.110994,7,40960,31333,90,275.06,0.12,fcfs,2.485183235009511
1783957730.251004,3,40960,30919,80,245.69,0.12,fcfs,2.5708500663439433
1783957730.251004,4,40960,30919,86,258.88,0.12,fcfs,2.5708500663439433
1783957730.251004,5,40960,31331,86,273.21,0.12,fcfs,2.5708500663439433
1783957730.251004,6,40960,30919,86,249.96,0.12,fcfs,2.5708500663439433
1783957730.251004,7,40960,31781,91,285.42,0.12,fcfs,2.5708500663439433
1783957735.3820899,3,40960,30919,0,87.2,0.12,fcfs,2.656368164221446
1783957735.3820899,4,40960,30919,87,261.52,0.12,fcfs,2.656368164221446
1783957735.3820899,5,40960,31331,85,269.07,0.12,fcfs,2.656368164221446
1783957735.3820899,6,40960,30919,86,253.79,0.12,fcfs,2.656368164221446
1783957735.3820899,7,40960,31781,92,111.71,0.12,fcfs,2.656368164221446
1783957740.5467663,3,40960,31367,92,262.29,0.12,fcfs,2.7424461046854653
1783957740.5467663,4,40960,30919,87,265.4,0.12,fcfs,2.7424461046854653
1783957740.5467663,5,40960,31331,17,102.16,0.12,fcfs,2.7424461046854653
1783957740.5467663,6,40960,30919,87,249.06,0.12,fcfs,2.7424461046854653
1783957740.5467663,7,40960,31781,85,262.03,0.12,fcfs,2.7424461046854653
1783957745.6751328,3,40960,31367,100,395.82,0.12,fcfs,2.8279188791910808
1783957745.6751328,4,40960,30919,87,270.51,0.12,fcfs,2.8279188791910808
1783957745.6751328,5,40960,31331,91,108.68,0.12,fcfs,2.8279188791910808
1783957745.6751328,6,40960,30919,87,246.45,0.12,fcfs,2.8279188791910808
1783957745.6751328,7,40960,31781,85,262.3,0.12,fcfs,2.8279188791910808
1783957750.802842,3,40960,31367,87,251.31,0.12,fcfs,2.913380698362986
1783957750.802842,4,40960,30919,86,263.64,0.12,fcfs,2.913380698362986
1783957750.802842,5,40960,31331,87,274.7,0.12,fcfs,2.913380698362986
1783957750.802842,6,40960,30919,86,246.17,0.12,fcfs,2.913380698362986
1783957750.802842,7,40960,31781,85,263.18,0.12,fcfs,2.913380698362986
1783957755.936986,3,40960,31367,87,246.93,0.12,fcfs,2.9989497661590576
1783957755.936986,4,40960,30919,86,260.65,0.12,fcfs,2.9989497661590576
1783957755.936986,5,40960,31331,69,278.29,0.12,fcfs,2.9989497661590576
1783957755.936986,6,40960,30919,86,246.72,0.12,fcfs,2.9989497661590576
1783957755.936986,7,40960,31781,86,266.76,0.12,fcfs,2.9989497661590576
1783957761.0733807,3,40960,31367,87,111.22,0.12,fcfs,3.084556345144908
1783957761.0733807,4,40960,30919,87,266.3,0.12,fcfs,3.084556345144908
1783957761.0733807,5,40960,31331,85,271.17,0.12,fcfs,3.084556345144908
1783957761.0733807,6,40960,30919,88,250.29,0.12,fcfs,3.084556345144908
1783957761.0733807,7,40960,31781,86,267.97,0.12,fcfs,3.084556345144908
1783957766.208606,3,40960,31367,85,95.48,0.12,fcfs,3.170143433411916
1783957766.208606,4,40960,30919,88,269.01,0.12,fcfs,3.170143433411916
1783957766.208606,5,40960,31331,85,274.42,0.12,fcfs,3.170143433411916
1783957766.208606,6,40960,30919,87,247.86,0.12,fcfs,3.170143433411916
1783957766.208606,7,40960,31781,86,266.49,0.12,fcfs,3.170143433411916
1783957771.3417878,3,40960,31367,86,248.37,0.12,fcfs,3.2556964635848997
1783957771.3417878,4,40960,30919,88,272.27,0.12,fcfs,3.2556964635848997
1783957771.3417878,5,40960,31331,86,270.89,0.12,fcfs,3.2556964635848997
1783957771.3417878,6,40960,30919,88,255.61,0.12,fcfs,3.2556964635848997
1783957771.3417878,7,40960,31781,87,267.7,0.12,fcfs,3.2556964635848997
1783957776.4753428,3,40960,31367,83,246.6,0.12,fcfs,3.341255712509155
1783957776.4753428,4,40960,30919,87,269.89,0.12,fcfs,3.341255712509155
1783957776.4753428,5,40960,31331,86,279.44,0.12,fcfs,3.341255712509155
1783957776.4753428,6,40960,30919,90,263.25,0.12,fcfs,3.341255712509155
1783957776.4753428,7,40960,31781,85,268.24,0.12,fcfs,3.341255712509155
1783957781.6098368,3,40960,31367,85,250.18,0.12,fcfs,3.4268306136131286
1783957781.6098368,4,40960,30919,88,271.72,0.12,fcfs,3.4268306136131286
1783957781.6098368,5,40960,31331,85,272.65,0.12,fcfs,3.4268306136131286
1783957781.6098368,6,40960,30919,89,261.77,0.12,fcfs,3.4268306136131286
1783957781.6098368,7,40960,31781,86,273.86,0.12,fcfs,3.4268306136131286
1783957786.73942,3,40960,31367,33,392.77,0.12,fcfs,3.5123236656188963
1783957786.73942,4,40960,30919,83,265.47,0.12,fcfs,3.5123236656188963
1783957786.73942,5,40960,31331,80,267.92,0.12,fcfs,3.5123236656188963
1783957786.73942,6,40960,30919,90,260.95,0.12,fcfs,3.5123236656188963
1783957786.73942,7,40960,31781,89,271.82,0.12,fcfs,3.5123236656188963
1783957791.8681748,3,40960,31367,83,253.7,0.12,fcfs,3.5978029131889344
1783957791.8681748,4,40960,30919,89,273.16,0.12,fcfs,3.5978029131889344
1783957791.8681748,5,40960,31331,84,273.82,0.12,fcfs,3.5978029131889344
1783957791.8681748,6,40960,30919,90,260.89,0.12,fcfs,3.5978029131889344
1783957791.8681748,7,40960,31781,86,270.61,0.12,fcfs,3.5978029131889344
1783957797.0608082,3,40960,31367,89,253.36,0.12,fcfs,3.6843468030293782
1783957797.0608082,4,40960,30919,90,280.91,0.12,fcfs,3.6843468030293782
1783957797.0608082,5,40960,31331,84,109.28,0.12,fcfs,3.6843468030293782
1783957797.0608082,6,40960,30919,90,263.58,0.12,fcfs,3.6843468030293782
1783957797.0608082,7,40960,31781,87,278.59,0.12,fcfs,3.6843468030293782
1783957802.1840613,3,40960,31367,86,250.98,0.12,fcfs,3.7697343548138935
1783957802.1840613,4,40960,30919,0,96.76,0.12,fcfs,3.7697343548138935
1783957802.1840613,5,40960,31331,85,274.98,0.12,fcfs,3.7697343548138935
1783957802.1840613,6,40960,30919,90,163.64,0.12,fcfs,3.7697343548138935
1783957802.1840613,7,40960,31781,89,279.47,0.12,fcfs,3.7697343548138935
1783957807.3107824,3,40960,31367,97,246.25,0.12,fcfs,3.855179707209269
1783957807.3107824,4,40960,30919,87,274.66,0.12,fcfs,3.855179707209269
1783957807.3107824,5,40960,31331,86,109.28,0.12,fcfs,3.855179707209269
1783957807.3107824,6,40960,30919,86,251.44,0.12,fcfs,3.855179707209269
1783957807.3107824,7,40960,31781,89,282.72,0.12,fcfs,3.855179707209269
1783957812.441948,3,40960,31367,90,258.17,0.12,fcfs,3.9406991322835285
1783957812.441948,4,40960,30919,87,266.02,0.12,fcfs,3.9406991322835285
1783957812.441948,5,40960,31331,86,276.52,0.12,fcfs,3.9406991322835285
1783957812.441948,6,40960,30919,87,250.9,0.12,fcfs,3.9406991322835285
1783957812.441948,7,40960,31781,86,277.43,0.12,fcfs,3.9406991322835285
1783957817.5787263,3,40960,31367,89,263.79,0.12,fcfs,4.026312104860941
1783957817.5787263,4,40960,30919,56,96.76,0.12,fcfs,4.026312104860941
1783957817.5787263,5,40960,31331,84,275.91,0.12,fcfs,4.026312104860941
1783957817.5787263,6,40960,30919,70,421.02,0.12,fcfs,4.026312104860941
1783957817.5787263,7,40960,31781,85,275.94,0.12,fcfs,4.026312104860941
1783957822.713238,3,40960,31367,90,257.28,0.12,fcfs,4.111887300014496
1783957822.713238,4,40960,30919,88,273.77,0.12,fcfs,4.111887300014496
1783957822.713238,5,40960,31331,84,269.68,0.12,fcfs,4.111887300014496
1783957822.713238,6,40960,30919,86,249.96,0.12,fcfs,4.111887300014496
1783957822.713238,7,40960,31781,85,272.7,0.12,fcfs,4.111887300014496
1783957827.8451648,3,40960,31367,90,264.94,0.12,fcfs,4.197419412930807
1783957827.8451648,4,40960,30919,86,269.89,0.12,fcfs,4.197419412930807
1783957827.8451648,5,40960,31331,90,240.87,0.12,fcfs,4.197419412930807
1783957827.8451648,6,40960,30919,86,252.92,0.12,fcfs,4.197419412930807
1783957827.8451648,7,40960,31781,85,271.82,0.12,fcfs,4.197419412930807
1783957832.9806557,3,40960,31367,85,252.82,0.12,fcfs,4.2830109278361
1783957832.9806557,4,40960,30919,86,263.92,0.12,fcfs,4.2830109278361
1783957832.9806557,5,40960,31331,84,272.93,0.12,fcfs,4.2830109278361
1783957832.9806557,6,40960,30919,86,255.29,0.12,fcfs,4.2830109278361
1783957832.9806557,7,40960,31781,87,274.19,0.12,fcfs,4.2830109278361
1783957838.1137607,3,40960,31367,25,90.74,0.12,fcfs,4.368562678496043
1783957838.1137607,4,40960,30919,84,261.86,0.12,fcfs,4.368562678496043
1783957838.1137607,5,40960,31331,84,275.91,0.12,fcfs,4.368562678496043
1783957838.1137607,6,40960,30919,87,255.61,0.12,fcfs,4.368562678496043
1783957838.1137607,7,40960,31781,44,273.58,0.12,fcfs,4.368562678496043
1783957843.242818,3,40960,31367,92,151.29,0.12,fcfs,4.4540469686190285
1783957843.242818,4,40960,30919,0,97.19,0.12,fcfs,4.4540469686190285
1783957843.242818,5,40960,31331,5,265.47,0.12,fcfs,4.4540469686190285
1783957843.242818,6,40960,30919,87,254.07,0.12,fcfs,4.4540469686190285
1783957843.242818,7,40960,31781,88,277.39,0.12,fcfs,4.4540469686190285
1783957848.3965063,3,40960,31367,85,200.24,0.12,fcfs,4.539941771825155
1783957848.3965063,4,40960,30919,84,99.25,0.12,fcfs,4.539941771825155
1783957848.3965063,5,40960,31331,84,279.12,0.12,fcfs,4.539941771825155
1783957848.3965063,6,40960,30919,87,249.06,0.12,fcfs,4.539941771825155
1783957848.3965063,7,40960,31781,86,275.62,0.12,fcfs,4.539941771825155
1783957853.52722,3,40960,31367,0,301.68,0.12,fcfs,4.625453666845957
1783957853.52722,4,40960,30919,86,267.85,0.12,fcfs,4.625453666845957
1783957853.52722,5,40960,31331,84,272.65,0.12,fcfs,4.625453666845957
1783957853.52722,6,40960,30919,87,227.28,0.12,fcfs,4.625453666845957
1783957853.52722,7,40960,31781,86,276.83,0.12,fcfs,4.625453666845957
1783957858.660353,3,40960,31367,86,249.3,0.12,fcfs,4.711005882422129
1783957858.660353,4,40960,30919,86,271.06,0.12,fcfs,4.711005882422129
1783957858.660353,5,40960,31331,84,275.63,0.12,fcfs,4.711005882422129
1783957858.660353,6,40960,30919,86,255.01,0.12,fcfs,4.711005882422129
1783957858.660353,7,40960,31781,87,277.7,0.12,fcfs,4.711005882422129
1783957863.7956867,3,40960,31367,86,253.08,0.12,fcfs,4.796594778696696
1783957863.7956867,4,40960,30919,87,98.36,0.12,fcfs,4.796594778696696
1783957863.7956867,5,40960,31331,85,112.66,0.12,fcfs,4.796594778696696
1783957863.7956867,6,40960,30919,87,259.4,0.12,fcfs,4.796594778696696
1783957863.7956867,7,40960,31781,90,282.13,0.12,fcfs,4.796594778696696
1783957868.9208908,3,40960,31367,86,256.07,0.12,fcfs,4.8820148468017575
1783957868.9208908,4,40960,30919,69,97.37,0.12,fcfs,4.8820148468017575
1783957868.9208908,5,40960,31331,83,277.35,0.12,fcfs,4.8820148468017575
1783957868.9208908,6,40960,30919,88,255.61,0.12,fcfs,4.8820148468017575
1783957868.9208908,7,40960,31781,85,297.52,0.12,fcfs,4.8820148468017575
1783957874.0558808,3,40960,31367,86,255.46,0.12,fcfs,4.96759801308314
1783957874.0558808,4,40960,30919,88,274.38,0.12,fcfs,4.96759801308314
1783957874.0558808,5,40960,31331,84,279.45,0.12,fcfs,4.96759801308314
1783957874.0558808,6,40960,30919,33,89.82,0.12,fcfs,4.96759801308314
1783957874.0558808,7,40960,31781,87,278.59,0.12,fcfs,4.96759801308314
1783957879.183041,3,40960,31367,100,92.23,0.12,fcfs,5.053050684928894
1783957879.183041,4,40960,30919,86,268.74,0.12,fcfs,5.053050684928894
1783957879.183041,5,40960,31331,84,272.93,0.12,fcfs,5.053050684928894
1783957879.183041,6,40960,30919,0,266.21,0.12,fcfs,5.053050684928894
1783957879.183041,7,40960,31781,64,291.3,0.12,fcfs,5.053050684928894
1783957884.3128932,3,40960,31367,85,247.99,0.12,fcfs,5.138548219203949
1783957884.3128932,4,40960,30919,0,95.97,0.12,fcfs,5.138548219203949
1783957884.3128932,5,40960,31331,84,272.88,0.12,fcfs,5.138548219203949
1783957884.3128932,6,40960,30919,0,87.82,0.12,fcfs,5.138548219203949
1783957884.3128932,7,40960,31781,86,280.97,0.12,fcfs,5.138548219203949
1783957889.4471772,3,40960,31367,0,67.08,0.12,fcfs,5.2241196195284525
1783957889.4471772,4,40960,30919,0,70.42,0.12,fcfs,5.2241196195284525
1783957889.4471772,5,40960,31331,85,275.87,0.12,fcfs,5.2241196195284525
1783957889.4471772,6,40960,30919,0,85.27,0.12,fcfs,5.2241196195284525
1783957889.4471772,7,40960,31781,87,283.3,0.12,fcfs,5.2241196195284525
1783957894.566261,3,40960,31367,0,66.05,0.12,fcfs,5.309437684218088
1783957894.566261,4,40960,30919,0,70.28,0.12,fcfs,5.309437684218088
1783957894.566261,5,40960,31331,0,76.61,0.12,fcfs,5.309437684218088
1783957894.566261,6,40960,30919,0,64.63,0.12,fcfs,5.309437684218088
1783957894.566261,7,40960,31781,0,77.87,0.12,fcfs,5.309437684218088
1783957899.6873436,3,40960,31367,0,65.16,0.12,fcfs,5.394789059956868
1783957899.6873436,4,40960,30919,0,69.39,0.12,fcfs,5.394789059956868
1783957899.6873436,5,40960,31331,0,74.84,0.12,fcfs,5.394789059956868
1783957899.6873436,6,40960,30919,0,64.08,0.12,fcfs,5.394789059956868
1783957899.6873436,7,40960,31781,0,76.1,0.12,fcfs,5.394789059956868
1783957904.8084702,3,40960,31367,85,242.69,0.12,fcfs,5.480141170819601
1783957904.8084702,4,40960,30919,0,266.56,0.12,fcfs,5.480141170819601
1783957904.8084702,5,40960,31331,0,73.46,0.12,fcfs,5.480141170819601
1783957904.8084702,6,40960,30919,0,63.68,0.12,fcfs,5.480141170819601
1783957904.8084702,7,40960,31781,0,75.0,0.12,fcfs,5.480141170819601
1783957909.9344535,3,40960,31367,86,245.97,0.12,fcfs,5.565574224789938
1783957909.9344535,4,40960,30919,0,68.49,0.12,fcfs,5.565574224789938
1783957909.9344535,5,40960,31331,84,263.38,0.12,fcfs,5.565574224789938
1783957909.9344535,6,40960,30919,0,63.55,0.12,fcfs,5.565574224789938
1783957909.9344535,7,40960,31781,86,271.16,0.12,fcfs,5.565574224789938
1783957915.0643833,3,40960,31367,74,101.45,0.12,fcfs,5.651073054472605
1783957915.0643833,4,40960,30919,85,252.95,0.12,fcfs,5.651073054472605
1783957915.0643833,5,40960,31331,59,264.05,0.12,fcfs,5.651073054472605
1783957915.0643833,6,40960,30919,87,247.6,0.12,fcfs,5.651073054472605
1783957915.0643833,7,40960,31781,86,261.42,0.12,fcfs,5.651073054472605
1783957920.2000496,3,40960,31367,87,246.6,0.12,fcfs,5.7366674939791364
1783957920.2000496,4,40960,30919,18,262.75,0.12,fcfs,5.7366674939791364
1783957920.2000496,5,40960,31331,12,301.11,0.12,fcfs,5.7366674939791364
1783957920.2000496,6,40960,30919,87,245.24,0.12,fcfs,5.7366674939791364
1783957920.2000496,7,40960,31781,86,261.75,0.12,fcfs,5.7366674939791364
1783957925.334057,3,40960,31367,60,85.99,0.12,fcfs,5.822234284877777
1783957925.334057,4,40960,30919,85,262.13,0.12,fcfs,5.822234284877777
1783957925.334057,5,40960,31331,84,267.3,0.12,fcfs,5.822234284877777
1783957925.334057,6,40960,30919,88,247.3,0.12,fcfs,5.822234284877777
1783957925.334057,7,40960,31781,97,267.97,0.12,fcfs,5.822234284877777
1783957930.4665816,3,40960,31367,86,241.84,0.12,fcfs,5.907776359717051
1783957930.4665816,4,40960,30919,85,259.15,0.12,fcfs,5.907776359717051
1783957930.4665816,5,40960,31331,85,270.23,0.12,fcfs,5.907776359717051
1783957930.4665816,6,40960,30919,88,254.41,0.12,fcfs,5.907776359717051
1783957930.4665816,7,40960,31781,86,268.24,0.12,fcfs,5.907776359717051
1783957935.6011596,3,40960,31367,87,244.48,0.12,fcfs,5.993352659543356
1783957935.6011596,4,40960,30919,0,96.76,0.12,fcfs,5.993352659543356
1783957935.6011596,5,40960,31331,85,269.34,0.12,fcfs,5.993352659543356
1783957935.6011596,6,40960,30919,88,252.31,0.12,fcfs,5.993352659543356
1783957935.6011596,7,40960,31781,86,270.89,0.12,fcfs,5.993352659543356
1783957940.741312,3,40960,31367,87,245.11,0.12,fcfs,6.0790218671162926
1783957940.741312,4,40960,30919,87,266.03,0.12,fcfs,6.0790218671162926
1783957940.741312,5,40960,31331,86,272.38,0.12,fcfs,6.0790218671162926
1783957940.741312,6,40960,30919,89,252.05,0.12,fcfs,6.0790218671162926
1783957940.741312,7,40960,31781,80,420.3,0.12,fcfs,6.0790218671162926
1783957945.8697288,3,40960,31367,86,247.81,0.12,fcfs,6.164495480060578
1783957945.8697288,4,40960,30919,88,267.24,0.12,fcfs,6.164495480060578
1783957945.8697288,5,40960,31331,85,271.17,0.12,fcfs,6.164495480060578
1783957945.8697288,6,40960,30919,87,255.29,0.12,fcfs,6.164495480060578
1783957945.8697288,7,40960,31781,88,277.43,0.12,fcfs,6.164495480060578
1783957951.0015678,3,40960,31367,86,251.92,0.12,fcfs,6.25002613067627
1783957951.0015678,4,40960,30919,88,273.16,0.12,fcfs,6.25002613067627
1783957951.0015678,5,40960,31331,87,274.42,0.12,fcfs,6.25002613067627
1783957951.0015678,6,40960,30919,86,249.67,0.12,fcfs,6.25002613067627
1783957951.0015678,7,40960,31781,0,75.46,0.12,fcfs,6.25002613067627
1783957956.1257658,3,40960,31367,94,248.95,0.12,fcfs,6.335429430007935
1783957956.1257658,4,40960,30919,88,273.16,0.12,fcfs,6.335429430007935
1783957956.1257658,5,40960,31331,0,101.66,0.12,fcfs,6.335429430007935
1783957956.1257658,6,40960,30919,0,86.61,0.12,fcfs,6.335429430007935
1783957956.1257658,7,40960,31781,85,265.27,0.12,fcfs,6.335429430007935
1783957961.3148837,3,40960,31367,88,88.88,0.12,fcfs,6.421914728482564
1783957961.3148837,4,40960,30919,89,273.72,0.12,fcfs,6.421914728482564
1783957961.3148837,5,40960,31331,86,102.92,0.12,fcfs,6.421914728482564
1783957961.3148837,6,40960,30919,0,92.55,0.12,fcfs,6.421914728482564
1783957961.3148837,7,40960,31781,17,101.45,0.12,fcfs,6.421914728482564
1783957966.47255,3,40960,31367,90,253.6,0.12,fcfs,6.507875831921895
1783957966.47255,4,40960,30919,0,94.67,0.12,fcfs,6.507875831921895
1783957966.47255,5,40960,31331,0,72.65,0.12,fcfs,6.507875831921895
1783957966.47255,6,40960,30919,0,63.68,0.12,fcfs,6.507875831921895
1783957966.47255,7,40960,31781,0,73.04,0.12,fcfs,6.507875831921895
1783957971.5994933,3,40960,31367,0,65.16,0.12,fcfs,6.593324887752533
1783957971.5994933,4,40960,30919,0,69.06,0.12,fcfs,6.593324887752533
1783957971.5994933,5,40960,31331,0,71.84,0.12,fcfs,6.593324887752533
1783957971.5994933,6,40960,30919,0,63.47,0.12,fcfs,6.593324887752533
1783957971.5994933,7,40960,31781,0,72.5,0.12,fcfs,6.593324887752533
1783957976.7324007,3,40960,31367,0,64.56,0.12,fcfs,6.678873344262441
1783957976.7324007,4,40960,30919,0,68.16,0.12,fcfs,6.678873344262441
